state_abbr,county_name,county_url
IL,Wayne,https://www.hospitalstats.org/ER-Wait-Time/Wayne-County-IL.htm
IL,Whiteside,https://www.hospitalstats.org/ER-Wait-Time/Whiteside-County-IL.htm
IL,Will,https://www.hospitalstats.org/ER-Wait-Time/Will-County-IL.htm
IL,Williamson,https://www.hospitalstats.org/ER-Wait-Time/Williamson-County-IL.htm
IL,Winnebago,https://www.hospitalstats.org/ER-Wait-Time/Winnebago-County-IL.htm
IL,Woodford,https://www.hospitalstats.org/ER-Wait-Time/Woodford-County-IL.htm
IN,Adams,https://www.hospitalstats.org/ER-Wait-Time/Adams-County-IN.htm
IN,Allen,https://www.hospitalstats.org/ER-Wait-Time/Allen-County-IN.htm
IN,Bartholomew,https://www.hospitalstats.org/ER-Wait-Time/Bartholomew-County-IN.htm
IN,Blackford,https://www.hospitalstats.org/ER-Wait-Time/Blackford-County-IN.htm
IN,Boone,https://www.hospitalstats.org/ER-Wait-Time/Boone-County-IN.htm
IN,Cass,https://www.hospitalstats.org/ER-Wait-Time/Cass-County-IN.htm
IN,Clark,https://www.hospitalstats.org/ER-Wait-Time/Clark-County-IN.htm
IN,Clay,https://www.hospitalstats.org/ER-Wait-Time/Clay-County-IN.htm
IN,Clinton,https://www.hospitalstats.org/ER-Wait-Time/Clinton-County-IN.htm
IN,Daviess,https://www.hospitalstats.org/ER-Wait-Time/Daviess-County-IN.htm
IN,De Kalb,https://www.hospitalstats.org/ER-Wait-Time/De-Kalb-County-IN.htm
IN,Dearborn,https://www.hospitalstats.org/ER-Wait-Time/Dearborn-County-IN.htm
IN,Decatur,https://www.hospitalstats.org/ER-Wait-Time/Decatur-County-IN.htm
IN,Delaware,https://www.hospitalstats.org/ER-Wait-Time/Delaware-County-IN.htm
IN,Dubois,https://www.hospitalstats.org/ER-Wait-Time/Dubois-County-IN.htm
IN,Elkhart,https://www.hospitalstats.org/ER-Wait-Time/Elkhart-County-IN.htm
IN,Fayette,https://www.hospitalstats.org/ER-Wait-Time/Fayette-County-IN.htm
IN,Floyd,https://www.hospitalstats.org/ER-Wait-Time/Floyd-County-IN.htm
IN,Fulton,https://www.hospitalstats.org/ER-Wait-Time/Fulton-County-IN.htm
IN,Gibson,https://www.hospitalstats.org/ER-Wait-Time/Gibson-County-IN.htm
IN,Grant,https://www.hospitalstats.org/ER-Wait-Time/Grant-County-IN.htm
IN,Greene,https://www.hospitalstats.org/ER-Wait-Time/Greene-County-IN.htm
IN,Hamilton,https://www.hospitalstats.org/ER-Wait-Time/Hamilton-County-IN.htm
IN,Hancock,https://www.hospitalstats.org/ER-Wait-Time/Hancock-County-IN.htm
IN,Harrison,https://www.hospitalstats.org/ER-Wait-Time/Harrison-County-IN.htm
IN,Hendricks,https://www.hospitalstats.org/ER-Wait-Time/Hendricks-County-IN.htm
IN,Henry,https://www.hospitalstats.org/ER-Wait-Time/Henry-County-IN.htm
IN,Howard,https://www.hospitalstats.org/ER-Wait-Time/Howard-County-IN.htm
IN,Huntington,https://www.hospitalstats.org/ER-Wait-Time/Huntington-County-IN.htm
IN,Jackson,https://www.hospitalstats.org/ER-Wait-Time/Jackson-County-IN.htm
IN,Jasper,https://www.hospitalstats.org/ER-Wait-Time/Jasper-County-IN.htm
IN,Jay,https://www.hospitalstats.org/ER-Wait-Time/Jay-County-IN.htm
IN,Jefferson,https://www.hospitalstats.org/ER-Wait-Time/Jefferson-County-IN.htm
IN,Jennings,https://www.hospitalstats.org/ER-Wait-Time/Jennings-County-IN.htm
IN,Johnson,https://www.hospitalstats.org/ER-Wait-Time/Johnson-County-IN.htm
IN,Knox,https://www.hospitalstats.org/ER-Wait-Time/Knox-County-IN.htm
IN,Kosciusko,https://www.hospitalstats.org/ER-Wait-Time/Kosciusko-County-IN.htm
IN,La Porte,https://www.hospitalstats.org/ER-Wait-Time/La-Porte-County-IN.htm
IN,Lagrange,https://www.hospitalstats.org/ER-Wait-Time/Lagrange-County-IN.htm
IN,Lake,https://www.hospitalstats.org/ER-Wait-Time/Lake-County-IN.htm
IN,Lawrence,https://www.hospitalstats.org/ER-Wait-Time/Lawrence-County-IN.htm
IN,Madison,https://www.hospitalstats.org/ER-Wait-Time/Madison-County-IN.htm
IN,Marion,https://www.hospitalstats.org/ER-Wait-Time/Marion-County-IN.htm
IN,Marshall,https://www.hospitalstats.org/ER-Wait-Time/Marshall-County-IN.htm
IN,Miami,https://www.hospitalstats.org/ER-Wait-Time/Miami-County-IN.htm
IN,Monroe,https://www.hospitalstats.org/ER-Wait-Time/Monroe-County-IN.htm
IN,Montgomery,https://www.hospitalstats.org/ER-Wait-Time/Montgomery-County-IN.htm
IN,Morgan,https://www.hospitalstats.org/ER-Wait-Time/Morgan-County-IN.htm
IN,Noble,https://www.hospitalstats.org/ER-Wait-Time/Noble-County-IN.htm
IN,Orange,https://www.hospitalstats.org/ER-Wait-Time/Orange-County-IN.htm
IN,Perry,https://www.hospitalstats.org/ER-Wait-Time/Perry-County-IN.htm
IN,Porter,https://www.hospitalstats.org/ER-Wait-Time/Porter-County-IN.htm
IN,Pulaski,https://www.hospitalstats.org/ER-Wait-Time/Pulaski-County-IN.htm
IN,Putnam,https://www.hospitalstats.org/ER-Wait-Time/Putnam-County-IN.htm
IN,Ripley,https://www.hospitalstats.org/ER-Wait-Time/Ripley-County-IN.htm
IN,Rush,https://www.hospitalstats.org/ER-Wait-Time/Rush-County-IN.htm
IN,Scott,https://www.hospitalstats.org/ER-Wait-Time/Scott-County-IN.htm
IN,Shelby,https://www.hospitalstats.org/ER-Wait-Time/Shelby-County-IN.htm
IN,St Joseph,https://www.hospitalstats.org/ER-Wait-Time/St-Joseph-County-IN.htm
IN,Starke,https://www.hospitalstats.org/ER-Wait-Time/Starke-County-IN.htm
IN,Steuben,https://www.hospitalstats.org/ER-Wait-Time/Steuben-County-IN.htm
IN,Sullivan,https://www.hospitalstats.org/ER-Wait-Time/Sullivan-County-IN.htm
IN,Tippecanoe,https://www.hospitalstats.org/ER-Wait-Time/Tippecanoe-County-IN.htm
IN,Tipton,https://www.hospitalstats.org/ER-Wait-Time/Tipton-County-IN.htm
IN,Vanderburgh,https://www.hospitalstats.org/ER-Wait-Time/Vanderburgh-County-IN.htm
IN,Vermillion,https://www.hospitalstats.org/ER-Wait-Time/Vermillion-County-IN.htm
IN,Vigo,https://www.hospitalstats.org/ER-Wait-Time/Vigo-County-IN.htm
IN,Wabash,https://www.hospitalstats.org/ER-Wait-Time/Wabash-County-IN.htm
IN,Warren,https://www.hospitalstats.org/ER-Wait-Time/Warren-County-IN.htm
IN,Warrick,https://www.hospitalstats.org/ER-Wait-Time/Warrick-County-IN.htm
IN,Washington,https://www.hospitalstats.org/ER-Wait-Time/Washington-County-IN.htm
IN,Wayne,https://www.hospitalstats.org/ER-Wait-Time/Wayne-County-IN.htm
IN,Wells,https://www.hospitalstats.org/ER-Wait-Time/Wells-County-IN.htm
IN,White,https://www.hospitalstats.org/ER-Wait-Time/White-County-IN.htm
IN,Whitley,https://www.hospitalstats.org/ER-Wait-Time/Whitley-County-IN.htm
KS,Allen,https://www.hospitalstats.org/ER-Wait-Time/Allen-County-KS.htm
KS,Anderson,https://www.hospitalstats.org/ER-Wait-Time/Anderson-County-KS.htm
KS,Atchison,https://www.hospitalstats.org/ER-Wait-Time/Atchison-County-KS.htm
KS,Barber,https://www.hospitalstats.org/ER-Wait-Time/Barber-County-KS.htm
KS,Barton,https://www.hospitalstats.org/ER-Wait-Time/Barton-County-KS.htm
KS,Bourbon,https://www.hospitalstats.org/ER-Wait-Time/Bourbon-County-KS.htm
KS,Brown,https://www.hospitalstats.org/ER-Wait-Time/Brown-County-KS.htm
KS,Butler,https://www.hospitalstats.org/ER-Wait-Time/Butler-County-KS.htm
KS,Chautauqua,https://www.hospitalstats.org/ER-Wait-Time/Chautauqua-County-KS.htm
KS,Cheyenne,https://www.hospitalstats.org/ER-Wait-Time/Cheyenne-County-KS.htm
KS,Clark,https://www.hospitalstats.org/ER-Wait-Time/Clark-County-KS.htm
KS,Clay,https://www.hospitalstats.org/ER-Wait-Time/Clay-County-KS.htm
KS,Cloud,https://www.hospitalstats.org/ER-Wait-Time/Cloud-County-KS.htm
KS,Coffey,https://www.hospitalstats.org/ER-Wait-Time/Coffey-County-KS.htm
KS,Comanche,https://www.hospitalstats.org/ER-Wait-Time/Comanche-County-KS.htm
KS,Cowley,https://www.hospitalstats.org/ER-Wait-Time/Cowley-County-KS.htm
KS,Crawford,https://www.hospitalstats.org/ER-Wait-Time/Crawford-County-KS.htm
KS,Decatur,https://www.hospitalstats.org/ER-Wait-Time/Decatur-County-KS.htm
KS,Dickinson,https://www.hospitalstats.org/ER-Wait-Time/Dickinson-County-KS.htm
KS,Douglas,https://www.hospitalstats.org/ER-Wait-Time/Douglas-County-KS.htm
KS,Edwards,https://www.hospitalstats.org/ER-Wait-Time/Edwards-County-KS.htm
KS,Ellis,https://www.hospitalstats.org/ER-Wait-Time/Ellis-County-KS.htm
KS,Ellsworth,https://www.hospitalstats.org/ER-Wait-Time/Ellsworth-County-KS.htm
KS,Finney,https://www.hospitalstats.org/ER-Wait-Time/Finney-County-KS.htm
KS,Ford,https://www.hospitalstats.org/ER-Wait-Time/Ford-County-KS.htm
KS,Franklin,https://www.hospitalstats.org/ER-Wait-Time/Franklin-County-KS.htm
KS,Geary,https://www.hospitalstats.org/ER-Wait-Time/Geary-County-KS.htm
KS,Graham,https://www.hospitalstats.org/ER-Wait-Time/Graham-County-KS.htm
KS,Grant,https://www.hospitalstats.org/ER-Wait-Time/Grant-County-KS.htm
KS,Greeley,https://www.hospitalstats.org/ER-Wait-Time/Greeley-County-KS.htm
KS,Greenwood,https://www.hospitalstats.org/ER-Wait-Time/Greenwood-County-KS.htm
KS,Hamilton,https://www.hospitalstats.org/ER-Wait-Time/Hamilton-County-KS.htm
KS,Harper,https://www.hospitalstats.org/ER-Wait-Time/Harper-County-KS.htm
KS,Harvey,https://www.hospitalstats.org/ER-Wait-Time/Harvey-County-KS.htm
KS,Haskell,https://www.hospitalstats.org/ER-Wait-Time/Haskell-County-KS.htm
KS,Hodgeman,https://www.hospitalstats.org/ER-Wait-Time/Hodgeman-County-KS.htm
KS,Jackson,https://www.hospitalstats.org/ER-Wait-Time/Jackson-County-KS.htm
KS,Jefferson,https://www.hospitalstats.org/ER-Wait-Time/Jefferson-County-KS.htm
KS,Johnson,https://www.hospitalstats.org/ER-Wait-Time/Johnson-County-KS.htm
KS,Kearny,https://www.hospitalstats.org/ER-Wait-Time/Kearny-County-KS.htm
KS,Kingman,https://www.hospitalstats.org/ER-Wait-Time/Kingman-County-KS.htm
KS,Labette,https://www.hospitalstats.org/ER-Wait-Time/Labette-County-KS.htm
KS,Leavenworth,https://www.hospitalstats.org/ER-Wait-Time/Leavenworth-County-KS.htm
KS,Lyon,https://www.hospitalstats.org/ER-Wait-Time/Lyon-County-KS.htm
KS,Marion,https://www.hospitalstats.org/ER-Wait-Time/Marion-County-KS.htm
KS,Mcpherson,https://www.hospitalstats.org/ER-Wait-Time/Mcpherson-County-KS.htm
KS,Meade,https://www.hospitalstats.org/ER-Wait-Time/Meade-County-KS.htm
KS,Miami,https://www.hospitalstats.org/ER-Wait-Time/Miami-County-KS.htm
KS,Mitchell,https://www.hospitalstats.org/ER-Wait-Time/Mitchell-County-KS.htm
KS,Montgomery,https://www.hospitalstats.org/ER-Wait-Time/Montgomery-County-KS.htm
KS,Morris,https://www.hospitalstats.org/ER-Wait-Time/Morris-County-KS.htm
KS,Morton,https://www.hospitalstats.org/ER-Wait-Time/Morton-County-KS.htm
KS,Nemaha,https://www.hospitalstats.org/ER-Wait-Time/Nemaha-County-KS.htm
KS,Neosho,https://www.hospitalstats.org/ER-Wait-Time/Neosho-County-KS.htm
KS,Ness,https://www.hospitalstats.org/ER-Wait-Time/Ness-County-KS.htm
KS,Norton,https://www.hospitalstats.org/ER-Wait-Time/Norton-County-KS.htm
KS,Osborne,https://www.hospitalstats.org/ER-Wait-Time/Osborne-County-KS.htm
KS,Ottawa,https://www.hospitalstats.org/ER-Wait-Time/Ottawa-County-KS.htm
KS,Pawnee,https://www.hospitalstats.org/ER-Wait-Time/Pawnee-County-KS.htm
KS,Phillips,https://www.hospitalstats.org/ER-Wait-Time/Phillips-County-KS.htm
KS,Pottawatomie,https://www.hospitalstats.org/ER-Wait-Time/Pottawatomie-County-KS.htm
KS,Pratt,https://www.hospitalstats.org/ER-Wait-Time/Pratt-County-KS.htm
KS,Rawlins,https://www.hospitalstats.org/ER-Wait-Time/Rawlins-County-KS.htm
KS,Reno,https://www.hospitalstats.org/ER-Wait-Time/Reno-County-KS.htm
KS,Republic,https://www.hospitalstats.org/ER-Wait-Time/Republic-County-KS.htm
KS,Riley,https://www.hospitalstats.org/ER-Wait-Time/Riley-County-KS.htm
KS,Russell,https://www.hospitalstats.org/ER-Wait-Time/Russell-County-KS.htm
KS,Saline,https://www.hospitalstats.org/ER-Wait-Time/Saline-County-KS.htm
KS,Scott,https://www.hospitalstats.org/ER-Wait-Time/Scott-County-KS.htm
KS,Sedgwick,https://www.hospitalstats.org/ER-Wait-Time/Sedgwick-County-KS.htm
KS,Seward,https://www.hospitalstats.org/ER-Wait-Time/Seward-County-KS.htm
KS,Shawnee,https://www.hospitalstats.org/ER-Wait-Time/Shawnee-County-KS.htm
KS,Sheridan,https://www.hospitalstats.org/ER-Wait-Time/Sheridan-County-KS.htm
KS,Sherman,https://www.hospitalstats.org/ER-Wait-Time/Sherman-County-KS.htm
KS,Stanton,https://www.hospitalstats.org/ER-Wait-Time/Stanton-County-KS.htm
KS,Sumner,https://www.hospitalstats.org/ER-Wait-Time/Sumner-County-KS.htm
KS,Trego,https://www.hospitalstats.org/ER-Wait-Time/Trego-County-KS.htm
KS,Washington,https://www.hospitalstats.org/ER-Wait-Time/Washington-County-KS.htm
KS,Wilson,https://www.hospitalstats.org/ER-Wait-Time/Wilson-County-KS.htm
KS,Wyandotte,https://www.hospitalstats.org/ER-Wait-Time/Wyandotte-County-KS.htm
KY,Adair,https://www.hospitalstats.org/ER-Wait-Time/Adair-County-KY.htm
KY,Allen,https://www.hospitalstats.org/ER-Wait-Time/Allen-County-KY.htm
KY,Barren,https://www.hospitalstats.org/ER-Wait-Time/Barren-County-KY.htm
KY,Bell,https://www.hospitalstats.org/ER-Wait-Time/Bell-County-KY.htm
KY,Boone,https://www.hospitalstats.org/ER-Wait-Time/Boone-County-KY.htm
KY,Bourbon,https://www.hospitalstats.org/ER-Wait-Time/Bourbon-County-KY.htm
KY,Boyd,https://www.hospitalstats.org/ER-Wait-Time/Boyd-County-KY.htm
KY,Boyle,https://www.hospitalstats.org/ER-Wait-Time/Boyle-County-KY.htm
KY,Breathitt,https://www.hospitalstats.org/ER-Wait-Time/Breathitt-County-KY.htm
KY,Breckinridge,https://www.hospitalstats.org/ER-Wait-Time/Breckinridge-County-KY.htm
KY,Caldwell,https://www.hospitalstats.org/ER-Wait-Time/Caldwell-County-KY.htm
KY,Calloway,https://www.hospitalstats.org/ER-Wait-Time/Calloway-County-KY.htm
KY,Campbell,https://www.hospitalstats.org/ER-Wait-Time/Campbell-County-KY.htm
KY,Carroll,https://www.hospitalstats.org/ER-Wait-Time/Carroll-County-KY.htm
KY,Casey,https://www.hospitalstats.org/ER-Wait-Time/Casey-County-KY.htm
KY,Christian,https://www.hospitalstats.org/ER-Wait-Time/Christian-County-KY.htm
KY,Clark,https://www.hospitalstats.org/ER-Wait-Time/Clark-County-KY.htm
KY,Clay,https://www.hospitalstats.org/ER-Wait-Time/Clay-County-KY.htm
KY,Clinton,https://www.hospitalstats.org/ER-Wait-Time/Clinton-County-KY.htm
KY,Crittenden,https://www.hospitalstats.org/ER-Wait-Time/Crittenden-County-KY.htm
KY,Cumberland,https://www.hospitalstats.org/ER-Wait-Time/Cumberland-County-KY.htm
KY,Daviess,https://www.hospitalstats.org/ER-Wait-Time/Daviess-County-KY.htm
KY,Estill,https://www.hospitalstats.org/ER-Wait-Time/Estill-County-KY.htm
KY,Fayette,https://www.hospitalstats.org/ER-Wait-Time/Fayette-County-KY.htm
KY,Fleming,https://www.hospitalstats.org/ER-Wait-Time/Fleming-County-KY.htm
KY,Floyd,https://www.hospitalstats.org/ER-Wait-Time/Floyd-County-KY.htm
KY,Franklin,https://www.hospitalstats.org/ER-Wait-Time/Franklin-County-KY.htm
KY,Fulton,https://www.hospitalstats.org/ER-Wait-Time/Fulton-County-KY.htm
KY,Grant,https://www.hospitalstats.org/ER-Wait-Time/Grant-County-KY.htm
KY,Graves,https://www.hospitalstats.org/ER-Wait-Time/Graves-County-KY.htm
KY,Grayson,https://www.hospitalstats.org/ER-Wait-Time/Grayson-County-KY.htm
KY,Green,https://www.hospitalstats.org/ER-Wait-Time/Green-County-KY.htm
KY,Greenup,https://www.hospitalstats.org/ER-Wait-Time/Greenup-County-KY.htm
KY,Hardin,https://www.hospitalstats.org/ER-Wait-Time/Hardin-County-KY.htm
KY,Harlan,https://www.hospitalstats.org/ER-Wait-Time/Harlan-County-KY.htm
KY,Harrison,https://www.hospitalstats.org/ER-Wait-Time/Harrison-County-KY.htm
KY,Hart,https://www.hospitalstats.org/ER-Wait-Time/Hart-County-KY.htm
KY,Henderson,https://www.hospitalstats.org/ER-Wait-Time/Henderson-County-KY.htm
KY,Hopkins,https://www.hospitalstats.org/ER-Wait-Time/Hopkins-County-KY.htm
KY,Jefferson,https://www.hospitalstats.org/ER-Wait-Time/Jefferson-County-KY.htm
KY,Johnson,https://www.hospitalstats.org/ER-Wait-Time/Johnson-County-KY.htm
KY,Kenton,https://www.hospitalstats.org/ER-Wait-Time/Kenton-County-KY.htm
KY,Knox,https://www.hospitalstats.org/ER-Wait-Time/Knox-County-KY.htm
KY,Laurel,https://www.hospitalstats.org/ER-Wait-Time/Laurel-County-KY.htm
KY,Lawrence,https://www.hospitalstats.org/ER-Wait-Time/Lawrence-County-KY.htm
KY,Leslie,https://www.hospitalstats.org/ER-Wait-Time/Leslie-County-KY.htm
KY,Letcher,https://www.hospitalstats.org/ER-Wait-Time/Letcher-County-KY.htm
KY,Lincoln,https://www.hospitalstats.org/ER-Wait-Time/Lincoln-County-KY.htm
KY,Livingston,https://www.hospitalstats.org/ER-Wait-Time/Livingston-County-KY.htm
KY,Logan,https://www.hospitalstats.org/ER-Wait-Time/Logan-County-KY.htm
KY,Madison,https://www.hospitalstats.org/ER-Wait-Time/Madison-County-KY.htm
KY,Marion,https://www.hospitalstats.org/ER-Wait-Time/Marion-County-KY.htm
KY,Marshall,https://www.hospitalstats.org/ER-Wait-Time/Marshall-County-KY.htm
KY,Mason,https://www.hospitalstats.org/ER-Wait-Time/Mason-County-KY.htm
KY,Mccracken,https://www.hospitalstats.org/ER-Wait-Time/Mccracken-County-KY.htm
KY,Mercer,https://www.hospitalstats.org/ER-Wait-Time/Mercer-County-KY.htm
KY,Monroe,https://www.hospitalstats.org/ER-Wait-Time/Monroe-County-KY.htm
KY,Montgomery,https://www.hospitalstats.org/ER-Wait-Time/Montgomery-County-KY.htm
KY,Morgan,https://www.hospitalstats.org/ER-Wait-Time/Morgan-County-KY.htm
KY,Muhlenberg,https://www.hospitalstats.org/ER-Wait-Time/Muhlenberg-County-KY.htm
KY,Nelson,https://www.hospitalstats.org/ER-Wait-Time/Nelson-County-KY.htm
KY,Nicholas,https://www.hospitalstats.org/ER-Wait-Time/Nicholas-County-KY.htm
KY,Ohio,https://www.hospitalstats.org/ER-Wait-Time/Ohio-County-KY.htm
KY,Oldham,https://www.hospitalstats.org/ER-Wait-Time/Oldham-County-KY.htm
KY,Owen,https://www.hospitalstats.org/ER-Wait-Time/Owen-County-KY.htm
KY,Perry,https://www.hospitalstats.org/ER-Wait-Time/Perry-County-KY.htm
KY,Pike,https://www.hospitalstats.org/ER-Wait-Time/Pike-County-KY.htm
KY,Pulaski,https://www.hospitalstats.org/ER-Wait-Time/Pulaski-County-KY.htm
KY,Rockcastle,https://www.hospitalstats.org/ER-Wait-Time/Rockcastle-County-KY.htm
KY,Rowan,https://www.hospitalstats.org/ER-Wait-Time/Rowan-County-KY.htm
KY,Russell,https://www.hospitalstats.org/ER-Wait-Time/Russell-County-KY.htm
KY,Scott,https://www.hospitalstats.org/ER-Wait-Time/Scott-County-KY.htm
KY,Shelby,https://www.hospitalstats.org/ER-Wait-Time/Shelby-County-KY.htm
KY,Simpson,https://www.hospitalstats.org/ER-Wait-Time/Simpson-County-KY.htm
KY,Taylor,https://www.hospitalstats.org/ER-Wait-Time/Taylor-County-KY.htm
KY,Trigg,https://www.hospitalstats.org/ER-Wait-Time/Trigg-County-KY.htm
KY,Union,https://www.hospitalstats.org/ER-Wait-Time/Union-County-KY.htm
KY,Warren,https://www.hospitalstats.org/ER-Wait-Time/Warren-County-KY.htm
KY,Wayne,https://www.hospitalstats.org/ER-Wait-Time/Wayne-County-KY.htm
KY,Woodford,https://www.hospitalstats.org/ER-Wait-Time/Woodford-County-KY.htm
LA,Acadia,https://www.hospitalstats.org/ER-Wait-Time/Acadia-County-LA.htm
LA,Allen,https://www.hospitalstats.org/ER-Wait-Time/Allen-County-LA.htm
LA,Ascension,https://www.hospitalstats.org/ER-Wait-Time/Ascension-County-LA.htm
LA,Assumption,https://www.hospitalstats.org/ER-Wait-Time/Assumption-County-LA.htm
LA,Avoyelles,https://www.hospitalstats.org/ER-Wait-Time/Avoyelles-County-LA.htm
LA,Beauregard,https://www.hospitalstats.org/ER-Wait-Time/Beauregard-County-LA.htm
LA,Bienville,https://www.hospitalstats.org/ER-Wait-Time/Bienville-County-LA.htm
LA,Bossier,https://www.hospitalstats.org/ER-Wait-Time/Bossier-County-LA.htm
LA,Caddo,https://www.hospitalstats.org/ER-Wait-Time/Caddo-County-LA.htm
LA,Calcasieu,https://www.hospitalstats.org/ER-Wait-Time/Calcasieu-County-LA.htm
LA,Caldwell,https://www.hospitalstats.org/ER-Wait-Time/Caldwell-County-LA.htm
LA,Cameron,https://www.hospitalstats.org/ER-Wait-Time/Cameron-County-LA.htm
LA,Claiborne,https://www.hospitalstats.org/ER-Wait-Time/Claiborne-County-LA.htm
LA,Concordia,https://www.hospitalstats.org/ER-Wait-Time/Concordia-County-LA.htm
LA,De Soto,https://www.hospitalstats.org/ER-Wait-Time/De-Soto-County-LA.htm
LA,East Baton Rouge,https://www.hospitalstats.org/ER-Wait-Time/East-Baton-Rouge-County-LA.htm
LA,East Carroll,https://www.hospitalstats.org/ER-Wait-Time/East-Carroll-County-LA.htm
LA,Evangeline,https://www.hospitalstats.org/ER-Wait-Time/Evangeline-County-LA.htm
LA,Franklin,https://www.hospitalstats.org/ER-Wait-Time/Franklin-County-LA.htm
LA,Iberia,https://www.hospitalstats.org/ER-Wait-Time/Iberia-County-LA.htm
LA,Jackson,https://www.hospitalstats.org/ER-Wait-Time/Jackson-County-LA.htm
LA,Jefferson,https://www.hospitalstats.org/ER-Wait-Time/Jefferson-County-LA.htm
LA,Jefferson Davis,https://www.hospitalstats.org/ER-Wait-Time/Jefferson-Davis-County-LA.htm
LA,La Salle,https://www.hospitalstats.org/ER-Wait-Time/La-Salle-County-LA.htm
LA,Lafayette,https://www.hospitalstats.org/ER-Wait-Time/Lafayette-County-LA.htm
LA,Lafourche,https://www.hospitalstats.org/ER-Wait-Time/Lafourche-County-LA.htm
LA,Lincoln,https://www.hospitalstats.org/ER-Wait-Time/Lincoln-County-LA.htm
LA,Morehouse,https://www.hospitalstats.org/ER-Wait-Time/Morehouse-County-LA.htm
LA,Natchitoches,https://www.hospitalstats.org/ER-Wait-Time/Natchitoches-County-LA.htm
LA,Orleans,https://www.hospitalstats.org/ER-Wait-Time/Orleans-County-LA.htm
LA,Ouachita,https://www.hospitalstats.org/ER-Wait-Time/Ouachita-County-LA.htm
LA,Pointe Coupee,https://www.hospitalstats.org/ER-Wait-Time/Pointe-Coupee-County-LA.htm
LA,Rapides,https://www.hospitalstats.org/ER-Wait-Time/Rapides-County-LA.htm
LA,Red River,https://www.hospitalstats.org/ER-Wait-Time/Red-River-County-LA.htm
LA,Richland,https://www.hospitalstats.org/ER-Wait-Time/Richland-County-LA.htm
LA,Sabine,https://www.hospitalstats.org/ER-Wait-Time/Sabine-County-LA.htm
LA,Saint Charles,https://www.hospitalstats.org/ER-Wait-Time/Saint-Charles-County-LA.htm
LA,Saint James,https://www.hospitalstats.org/ER-Wait-Time/Saint-James-County-LA.htm
LA,Saint Landry,https://www.hospitalstats.org/ER-Wait-Time/Saint-Landry-County-LA.htm
LA,Saint Martin,https://www.hospitalstats.org/ER-Wait-Time/Saint-Martin-County-LA.htm
LA,Saint Mary,https://www.hospitalstats.org/ER-Wait-Time/Saint-Mary-County-LA.htm
LA,Saint Tammany,https://www.hospitalstats.org/ER-Wait-Time/Saint-Tammany-County-LA.htm
LA,St John The Baptist,https://www.hospitalstats.org/ER-Wait-Time/St-John-The-Baptist-County-LA.htm
LA,Tangipahoa,https://www.hospitalstats.org/ER-Wait-Time/Tangipahoa-County-LA.htm
LA,Terrebonne,https://www.hospitalstats.org/ER-Wait-Time/Terrebonne-County-LA.htm
LA,Union,https://www.hospitalstats.org/ER-Wait-Time/Union-County-LA.htm
LA,Vermilion,https://www.hospitalstats.org/ER-Wait-Time/Vermilion-County-LA.htm
LA,Vernon,https://www.hospitalstats.org/ER-Wait-Time/Vernon-County-LA.htm
LA,Washington,https://www.hospitalstats.org/ER-Wait-Time/Washington-County-LA.htm
LA,Webster,https://www.hospitalstats.org/ER-Wait-Time/Webster-County-LA.htm
LA,West Carroll,https://www.hospitalstats.org/ER-Wait-Time/West-Carroll-County-LA.htm
LA,West Feliciana,https://www.hospitalstats.org/ER-Wait-Time/West-Feliciana-County-LA.htm
LA,Winn,https://www.hospitalstats.org/ER-Wait-Time/Winn-County-LA.htm
MA,Barnstable,https://www.hospitalstats.org/ER-Wait-Time/Barnstable-County-MA.htm
MA,Berkshire,https://www.hospitalstats.org/ER-Wait-Time/Berkshire-County-MA.htm
MA,Bristol,https://www.hospitalstats.org/ER-Wait-Time/Bristol-County-MA.htm
MA,Dukes,https://www.hospitalstats.org/ER-Wait-Time/Dukes-County-MA.htm
MA,Essex,https://www.hospitalstats.org/ER-Wait-Time/Essex-County-MA.htm
MA,Franklin,https://www.hospitalstats.org/ER-Wait-Time/Franklin-County-MA.htm
MA,Hampden,https://www.hospitalstats.org/ER-Wait-Time/Hampden-County-MA.htm
MA,Hampshire,https://www.hospitalstats.org/ER-Wait-Time/Hampshire-County-MA.htm
MA,Middlesex,https://www.hospitalstats.org/ER-Wait-Time/Middlesex-County-MA.htm
MA,Nantucket,https://www.hospitalstats.org/ER-Wait-Time/Nantucket-County-MA.htm
MA,Norfolk,https://www.hospitalstats.org/ER-Wait-Time/Norfolk-County-MA.htm
MA,Plymouth,https://www.hospitalstats.org/ER-Wait-Time/Plymouth-County-MA.htm
MA,Suffolk,https://www.hospitalstats.org/ER-Wait-Time/Suffolk-County-MA.htm
MA,Worcester,https://www.hospitalstats.org/ER-Wait-Time/Worcester-County-MA.htm
MD,Allegany,https://www.hospitalstats.org/ER-Wait-Time/Allegany-County-MD.htm
MD,Anne Arundel,https://www.hospitalstats.org/ER-Wait-Time/Anne-Arundel-County-MD.htm
MD,Baltimore,https://www.hospitalstats.org/ER-Wait-Time/Baltimore-County-MD.htm
MD,Baltimore City,https://www.hospitalstats.org/ER-Wait-Time/Baltimore-City-County-MD.htm
MD,Calvert,https://www.hospitalstats.org/ER-Wait-Time/Calvert-County-MD.htm
MD,Carroll,https://www.hospitalstats.org/ER-Wait-Time/Carroll-County-MD.htm
MD,Cecil,https://www.hospitalstats.org/ER-Wait-Time/Cecil-County-MD.htm
